id;vader_neg;vader_neu;vader_pos;vader_compound;roberta_neg;roberta_neu;roberta_pos;review_id;review_title;review_date;review_rating;review_content;review_location;sentiment_roberta;sentiment_vader;sentiment_textblob;rating_sentiment
6437c2d14583df412d44dd41;0.117;0.727;0.156;0.3863;0.14853821694850922;0.3539324402809143;0.4975293278694153;6437c2d14583df412d44dd41;In the low-price-segment good quality;2023-04-05;5;In many situations of everyday life you need tools that are only used occasionally and that are not exposed to extreme continuous stress. in these cases, expensive branded products are a pointless waste of money. expondo. com precisely fulfills its purpose  in this area: good quality, low prices. the processing from order to delivery runs perfectly.;DE;Positive;Positive;Positive;Positive
6437c2d14583df412d44dd41;0.117;0.727;0.156;0.3863;0.14853821694850922;0.3539324402809143;0.4975293278694153;6437c2d14583df412d44dd41;In the low-price-segment good quality;2023-04-05;5;In many situations of everyday life you need tools that are only used occasionally and that are not exposed to extreme continuous stress. in these cases, expensive branded products are a pointless waste of money. expondo. com precisely fulfills its purpose  in this area: good quality, low prices. the processing from order to delivery runs perfectly.;DE;Positive;Positive;Positive;Positive
642dbacb94d3dc1f0a69eaeb;0.0;0.631;0.369;0.6249;0.004271698649972677;0.05331720784306526;0.9424110651016235;642dbacb94d3dc1f0a69eaeb;Great service and tracking always up to…;2023-04-04;5;Great service and tracking always up to date.;GB;Positive;Positive;Positive;Positive
646d169db16abf3debfd3de1;0.0;1.0;0.0;0.0;0.060972027480602264;0.8509839177131653;0.08804412186145782;646d169db16abf3debfd3de1;⭐️⭐️⭐️⭐️⭐️;2023-04-01;5;⭐️⭐️⭐️⭐️⭐️bit.ly/ 425jhTA;SE;Neutral;Neutral;Neutral;Positive
6427c44e1729803ca5c3cd7c;0.0;0.667;0.333;0.3612;0.09391473978757858;0.7185745239257812;0.18751071393489838;6427c44e1729803ca5c3cd7c;Sehr gut;2023-04-01;5;Sehr gut. Product was as promised;FI;Neutral;Positive;Neutral;Positive
646d2d2c617c17ba473abb7c;0.085;0.856;0.059;-0.3511;0.8082824349403381;0.17644408345222473;0.015273503959178925;646d2d2c617c17ba473abb7c;I ordered a steam cleaner that cost…;2023-03-30;1;I ordered a steam cleaner that cost £249 or around that price An when I eventually got it It was missing the lid were u fill it with water I emailed the company about this an never got a reply Also the same steam cleaner was on other company sites selling for half the price I paid I WOULDN'T RECOMMEND EXPANDO;GB;Negative;Negative;Negative;Negative
6426f4d6d30100719968da89;0.0;0.794;0.206;0.7351;0.2087966501712799;0.28814077377319336;0.5030626058578491;6426f4d6d30100719968da89;Ive not used the item yet but the price…;2023-03-30;5;Ive not used the item yet but the price was amazing. It was your delivery service that let you down a little;GB;Positive;Positive;Positive;Positive
6424c3da438849e59b9489d1;0.0;0.303;0.697;0.784;0.0019856789149343967;0.014563570730388165;0.9834507703781128;6424c3da438849e59b9489d1;Exceeded expectations;2023-03-28;5;Great product, fast delivery. I recommend!;SE;Positive;Positive;Positive;Positive
64208a8c2fd18660c1f3062c;0.146;0.805;0.049;-0.8475;0.968903660774231;0.02747860923409462;0.003617777256295085;64208a8c2fd18660c1f3062c;Worse customer service from some stupid…;2023-03-26;1;Worse customer service from some stupid lady names Patrice. Delivery is delayed when their website specifically said 6-10 days. It’s been 15 days or more now and I still haven’t received my order. I asked them to contact their delivery company and they can’t get an answer. After a while I asked for a refund because clearly I need the machine for my business. This lady keeps refusing and making me wait for something that’s not coming. She said it will come but she can’t tell me when. Ridiculous! AVOID DONT BUY FROM HERE! It’s like scamming money.;GB;Negative;Negative;Negative;Negative
641f56790bdf031b81cf4fda;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;641f56790bdf031b81cf4fda;High quality and fast delivery.;2023-03-24;4;;SE;Neutral;Neutral;Neutral;Positive
642839000692977d7e0e210c;0.0;0.627;0.373;0.9676;0.002905642380937934;0.008737201802432537;0.9883571267127991;642839000692977d7e0e210c;I an really happy with their support;2023-03-22;5;I an really happy with their support. The post office sent back my package, I didn’t pick it up on time because of vacation.The support at Expondo did a perfect job to have it sent back to be again.Super kind and very supportive!!!! Thanks!!!;SE;Positive;Positive;Positive;Positive
641aca083a9ba99919e51e38;0.037;0.911;0.052;0.363;0.688084602355957;0.2546839416027069;0.05723145976662636;641aca083a9ba99919e51e38;be careful when buying thing from Expondo, do not be stupid;2023-03-21;1;I live in Helsinki - Finland, and bought a multicooker from Expondo because their advertising is so good. The machine arrived later than I thought, and it arrived when I was not home ( away for a month for private mater), and when I was back, check on the machine, it was not working properly (some buttons of the machine don't work). I contacted customer service and their answer was:  send the machine to them, and they will have a free fix for me ( yes, they have to fix it because they sent me the machine which cannot use). I sent it to their address, and it took 21 days to arrive at their address. Expondo will take some time to fix and send back to me later (approximately another 21 days to ship and some more days to fix).Conclusion: after more than 3 months of paying full money, I don't have the machine to use, and I don't know how long Expondo will take to fix the machine. The way customer service responds like I have to take it because that's the way it is. I feel so stupid to buy things from Expondo.If I would go to the electrical shop nearby ( for example Giganti), I would have a proper machine to use, and in case of the machine doesn't work properly, Giganti always changes the new one immediately.Do not buy anything from Expondo if you are not stupid.;FI;Negative;Positive;Positive;Negative
641b8a1d34472317acd183c0;0.0;0.467;0.533;0.6908;0.003892026375979185;0.04827556014060974;0.9478324055671692;641b8a1d34472317acd183c0;Good price;2023-03-21;5;Good price, nice quality and fast delivery.;SE;Positive;Positive;Positive;Positive
6419966653e75045b935ea28;0.0;0.785;0.215;0.7639;0.002297177677974105;0.019850892946124077;0.9778518676757812;6419966653e75045b935ea28;We love Expondo ( :;2023-03-20;5;I can only give Expondo our fullest recommendations. Very well priced, products as you'd expect and super fast shipping to Denmark. We will be back for more!;DK;Positive;Positive;Positive;Positive
648e0cbb706f837cb100d779;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;648e0cbb706f837cb100d779;Fast and easy to get;2023-03-19;5;;TR;Neutral;Neutral;Neutral;Positive
6414ab3227a69e3135e13094;0.0;0.368;0.632;0.8225;0.003540011355653405;0.08802776783704758;0.9084321856498718;6414ab3227a69e3135e13094;Trusted sources website;2023-03-17;5;Trusted sources website. Clear choice and good quality.;NO;Positive;Positive;Positive;Positive
64198750bf4ebbc4538444b4;0.154;0.686;0.16;0.0258;0.004902758169919252;0.1304863840341568;0.8646109104156494;64198750bf4ebbc4538444b4;Fast ergonomik and modern igbt welding;2023-03-16;5;Fast ergonomik and modern igbt welding. Can work nice and with home 3 kw,without problem;SE;Positive;Neutral;Positive;Positive
6414622db194fef23b436edf;0.0;0.795;0.205;0.4754;0.0018421908607706428;0.02459649182856083;0.9735612869262695;6414622db194fef23b436edf;Best;2023-03-16;5;I am very satisfied, all was done in right way (communication, quick delivery, ...).;GB;Positive;Positive;Positive;Positive
6412032ec8ea7d13a19fbb87;0.0;0.152;0.848;0.9041;0.002497928449884057;0.021088147535920143;0.976413905620575;6412032ec8ea7d13a19fbb87;Great products,great price;2023-03-15;5;Great products,great price, great support!;AT;Positive;Positive;Positive;Positive
64914fa3706f837cb10248e5;0.0;0.682;0.318;0.4215;0.003223111853003502;0.03897006809711456;0.9578068256378174;64914fa3706f837cb10248e5;100% satisfied;2023-03-14;5;100% satisfied, delivery time, product quality 10/10;SK;Positive;Positive;Positive;Positive
6412c8b2abe04bb8bcfaa6e2;0.0;0.379;0.621;0.8481;0.0031369607895612717;0.03207606077194214;0.9647870063781738;6412c8b2abe04bb8bcfaa6e2;Great prices;2023-03-13;5;Great prices. Great quality items. Fast delivery.;IE;Positive;Positive;Positive;Positive
64114ef4c9bf638e7b498fb2;0.218;0.594;0.188;-0.0772;0.006584320683032274;0.23535239696502686;0.7580632567405701;64114ef4c9bf638e7b498fb2;Fast delivery;2023-03-13;5;Fast delivery, no additional costs, straight to door.;FI;Positive;Negative;Positive;Positive
6410266b094d1b1ee33410df;0.0;1.0;0.0;0.0;0.004295111168175936;0.08108381927013397;0.9146210551261902;6410266b094d1b1ee33410df;varerne kom til tiden og jeg er tilfreds;2023-03-13;4;The goods came on time and was what I wanted and ordered;DK;Positive;Neutral;Neutral;Positive
640b68edc5bc56422ff365a0;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;640b68edc5bc56422ff365a0;Good service!;2023-03-10;5;;FI;Neutral;Neutral;Neutral;Positive
640a0b3a20e2ef00459eec78;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;640a0b3a20e2ef00459eec78;***** ***** ***** ***** *****;2023-03-09;5;;GB;Neutral;Neutral;Neutral;Positive
6409827ce21c8b3cf0214cb2;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;6409827ce21c8b3cf0214cb2;all are ok, product good;2023-03-09;5;;SK;Neutral;Neutral;Neutral;Positive
6408e5ba95ebc65a1ca5540a;0.0;0.504;0.496;0.7096;0.0018253941088914871;0.01832844316959381;0.979846179485321;6408e5ba95ebc65a1ca5540a;Good product;2023-03-08;5;Good product, quick delivery and excelent price :);CZ;Positive;Positive;Positive;Positive
640778683da9d44c460bf0c5;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;640778683da9d44c460bf0c5;Great stuf and fast delivery.;2023-03-07;4;;SE;Neutral;Neutral;Neutral;Positive
6407840c5fc9387d1fa690d0;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;6407840c5fc9387d1fa690d0;Really fast delivery and guality is 👌;2023-03-07;5;;FI;Neutral;Neutral;Neutral;Positive
640978b8f4446df5d83220d2;0.0;0.339;0.661;0.5994;0.015259300358593464;0.2464228719472885;0.7383177876472473;640978b8f4446df5d83220d2;Super;2023-03-07;5;Super.  Très content.;BE;Positive;Positive;Positive;Positive
64074457ce171f17469941e5;0.0;0.364;0.636;0.7906;0.0025255645159631968;0.03812265396118164;0.9593517184257507;64074457ce171f17469941e5;Great prices;2023-03-07;5;Great prices, easy ordering & speedy delivery;GB;Positive;Positive;Positive;Positive
64088c1a08ac76015cc215cd;0.0;0.409;0.591;0.6976;0.0018386509036645293;0.024178391322493553;0.9739829301834106;64088c1a08ac76015cc215cd;Very Good;2023-03-06;5;Very Good, fair and quick eshop;SK;Positive;Positive;Positive;Positive
6401d65794db100f36d7f985;0.0;1.0;0.0;0.0;0.0038276612758636475;0.07696740329265594;0.9192048907279968;6401d65794db100f36d7f985;Qwick delivery!;2023-03-03;5;Qwick delivery!Good price.;SE;Positive;Neutral;Neutral;Positive
640791105b27cd2d5d930a51;0.0;0.734;0.266;0.7831;0.002249414101243019;0.017300566658377647;0.9804500341415405;640791105b27cd2d5d930a51;Great quality and fast delivery!;2023-03-02;5;Great quality, fast shipping, professional equipment for 1/3 of the price. I am really surprised by gymrex and expondo quality! Hidden Gem!;NL;Positive;Positive;Positive;Positive
64411bee578687ee8cbc357d;0.453;0.547;0.0;-0.8159;0.9818915724754333;0.015914274379611015;0.0021941664163023233;64411bee578687ee8cbc357d;The product’ i buied is very very bad…;2023-03-02;1;The product’ i buied is very very bad quality i am really disappointed;FR;Negative;Negative;Negative;Negative
63ffd637fb601178b29402b3;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63ffd637fb601178b29402b3;It was a perfect service from Tena Srdelic , it's really so much good to have a service from the good and right person that can make everything easy and quick.;2023-03-02;5;;FI;Neutral;Neutral;Neutral;Positive
63ff7205da67d85d5b0c8cb7;0.0;0.756;0.244;0.729;0.0015242908848449588;0.020804133266210556;0.9776715636253357;63ff7205da67d85d5b0c8cb7;The order process went smooth;2023-02-27;5;The order process went smooth: order confirmation was OK and delivery by GLS was quick - so keep up the good work !;DK;Positive;Positive;Positive;Positive
63f86d2cb44ecdb678de9ada;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63f86d2cb44ecdb678de9ada;I'm so happy and thankful;2023-02-24;5;;PT;Neutral;Neutral;Neutral;Positive
63f861d99b64b1bdaf612a7b;0.0;0.516;0.484;0.9333;0.0014335031155496836;0.017921235412359238;0.9806452393531799;63f861d99b64b1bdaf612a7b;Received the gold Bari 1200 hand dryer;2023-02-24;5;Received the gold Bari 1200 hand dryer. Beautiful product at the best price. Delivery was extremely quick.would definately recommend.;IE;Positive;Positive;Positive;Positive
63fa0bd6b44ecdb678dfc5a4;0.125;0.725;0.15;0.1265;0.007969614118337631;0.05863921344280243;0.9333912134170532;63fa0bd6b44ecdb678dfc5a4;12 points out of a possible 10;2023-02-23;5;12 points out of a possible 10, good price, fast handling and fast delivery couldn't be better.;SE;Positive;Positive;Positive;Positive
63f7cad7e0c32acd3c049de3;0.0;0.506;0.494;0.8316;0.0015143417986109853;0.022176234051585197;0.9763094782829285;63f7cad7e0c32acd3c049de3;Superb quality and excellent service;2023-02-23;5;Superb quality and excellent serviceProfessional in all aspectsThank youRegardsG.RudolphRUDOLPH FOOD;GB;Positive;Positive;Positive;Positive
63f643439b64b1bdaf5f826c;0.0;0.676;0.324;0.6908;0.0012729313457384706;0.025219526141881943;0.9735075235366821;63f643439b64b1bdaf5f826c;Fair price;2023-02-21;5;Fair price, fast delivery and the item works well I´ll buy more from this site for sure.;SE;Positive;Positive;Positive;Positive
63f60f939b64b1bdaf5f3ab6;0.0;0.701;0.299;0.6441;0.0022592078894376755;0.007323869504034519;0.9904170036315918;63f60f939b64b1bdaf5f3ab6;I am more satisfied with this product…;2023-02-21;5;I am more satisfied with this product than I expected.Thank you for all!!!!!!👍👍👍👍👍👍👍👍👍👍👍👍👍;SE;Positive;Positive;Positive;Positive
63f47cd66f3134764b6f9b50;0.0;0.492;0.508;0.4753;0.002412758767604828;0.03670455515384674;0.9608827233314514;63f47cd66f3134764b6f9b50;Fast delivery;2023-02-20;5;Fast delivery, nice prices!;SE;Positive;Positive;Positive;Positive
63f78cadb44ecdb678de0c1e;0.0;0.743;0.257;0.7089;0.002436702838167548;0.0340183824300766;0.9635449647903442;63f78cadb44ecdb678de0c1e;Very good seller.;2023-02-20;5;Very good seller.Easy ordering and payment systemFast deliveryItem according to descriptionHigh customer orientation - answered a request efficiently and very quickly;PT;Positive;Positive;Positive;Positive
63fce1fed143b326fe40e761;0.0;0.755;0.245;0.9478;0.016857657581567764;0.07979029417037964;0.9033520817756653;63fce1fed143b326fe40e761;Excellent customer service;2023-02-20;5;I placed an order and a couple of hours later I realized that I wrongly did so. After writing to the customer support I got an answer right away telling me that the support team is doing what they can to help me with my inquiry. All the messages have been extremely helpful and friendly, and I can't say anything bad about the experience with Expondo.;GB;Positive;Positive;Negative;Positive
63f665509b64b1bdaf5fb203;0.0;1.0;0.0;0.0;0.010299783200025558;0.6444846987724304;0.3452155292034149;63f665509b64b1bdaf5fb203;Fast shipping;2023-02-19;5;Fast shipping. Confirmation of my actual order with info were it's located.;SE;Neutral;Neutral;Positive;Positive
63ed6be5745e480021a6a2aa;0.0;0.406;0.594;0.9216;0.0020496416836977005;0.013891502283513546;0.9840588569641113;63ed6be5745e480021a6a2aa;Lovely honest website;2023-02-15;5;Lovely honest website, very easy to navigate.  You also had some good offers.;GB;Positive;Positive;Positive;Positive
63ea3333745e480021a3910c;0.137;0.683;0.18;0.1779;0.009931059554219246;0.11832684278488159;0.8717420101165771;63ea3333745e480021a3910c;No problems at all;2023-02-12;5;Easy ordering. Delivery with no problems.Easy assembly of product. Product exactly as expected.;DK;Positive;Positive;Positive;Positive
63e78d569b64b1bdaf540f49;0.0;0.654;0.346;0.5719;0.002111076842993498;0.024576779454946518;0.9733121991157532;63e78d569b64b1bdaf540f49;Product delivered as shown on website;2023-02-10;5;Product delivered as shown on website, excellent service 😊;IE;Positive;Positive;Positive;Positive
63e380e29b64b1bdaf508e48;0.175;0.754;0.071;-0.9549;0.9659319519996643;0.02972213178873062;0.004345868714153767;63e380e29b64b1bdaf508e48;TERRIBLE CUSTOMER SERVICE IN THE UK;2023-02-08;1;TERRIBLE CUSTOMER SERVICE IN THE UK. I purchased a dehydrator which stopped working for some unknown reason (not a problem this happens). The machine was in warranty. They bounced me around for nearly a month and then started to ask what the fault of the machine is again. I responded to their returns team saying you already know the fault please just come and collect it and they were very rude and passive aggressive towards me. Having a joke and a laugh at my expense. I would assume that they do not stick by the terms of their warranty as I still have not had my machine picked up and my only communication from Expondu is someone being really rude to me 🤷‍♂️. Extremely bad service. I purchase a lot of equipment for my restaurant and will not be doing it from Expodu again after this. Can only suggest to avoid if you like dealing with professionals- these guys are terrible.;GB;Negative;Negative;Negative;Negative
63e39b62745e4800219e7c80;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63e39b62745e4800219e7c80;Professional attitude services;2023-02-07;5;;FR;Neutral;Neutral;Neutral;Positive
63df9da2745e4800219b56cf;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63df9da2745e4800219b56cf;Good service;2023-02-02;5;;FR;Neutral;Neutral;Neutral;Positive
63deaebc9b64b1bdaf4d247f;0.0;0.58;0.42;0.4404;0.003984854090958834;0.09863973408937454;0.8973754048347473;63deaebc9b64b1bdaf4d247f;Easy to order;2023-02-02;5;Easy to order, fast delivery.;FI;Positive;Positive;Positive;Positive
63e4842e745e4800219f3e26;0.0;0.392;0.608;0.7351;0.003174112644046545;0.08130423724651337;0.9155216217041016;63e4842e745e4800219f3e26;👍Ok;2023-02-01;4;.Easy to order, fast free delivery.;FI;Positive;Positive;Positive;Positive
63da98739b64b1bdaf49c53c;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63da98739b64b1bdaf49c53c;Very good quality and fast delivery;2023-02-01;5;;IE;Neutral;Neutral;Neutral;Positive
63d9f4394b01fb3f549308c5;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63d9f4394b01fb3f549308c5;Very good shipping;2023-01-31;5;;FI;Neutral;Neutral;Neutral;Positive
63da062a4b01fb3f54930e72;0.0;0.514;0.486;0.8176;0.004555683117359877;0.04140454903244972;0.9540397524833679;63da062a4b01fb3f54930e72;A lot to choose;2023-01-31;5;A lot to choose, Nice products fast sending and a good service. Nice shop..;NL;Positive;Positive;Positive;Positive
63dadf994b01fb3f54940ca2;0.0;0.565;0.435;0.6597;0.0035507541615515947;0.03603966906666756;0.9604095816612244;63dadf994b01fb3f54940ca2;Excellent Service;2023-01-31;5;Excellent service and 10 % cheaper than Amazon. Faster delivery.;GB;Positive;Positive;Positive;Positive
63da66b84b01fb3f54937309;0.0;0.529;0.471;0.8354;0.0013162418035790324;0.012718720361590385;0.9859650135040283;63da66b84b01fb3f54937309;Everything was ok;2023-01-31;5;Everything was ok, the chair is very comfortable - I am really satisfied with it.;CZ;Positive;Positive;Positive;Positive
63dbaa469b64b1bdaf4a986f;0.0;0.38;0.62;0.9193;0.002369418740272522;0.013043043203651905;0.984587550163269;63dbaa469b64b1bdaf4a986f;product is very good;2023-01-30;5;product is very good, customer support is excellent and delivery time good;SE;Positive;Positive;Positive;Positive
63e60d67745e480021a09490;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63e60d67745e480021a09490;Great product and service;2023-01-27;5;;IE;Neutral;Neutral;Neutral;Positive
63db890b4b01fb3f54945f0d;0.053;0.838;0.109;0.4404;0.018424712121486664;0.06890920549631119;0.9126660823822021;63db890b4b01fb3f54945f0d;Good range, well described, good products and delivery;2023-01-25;4;The website is good, as is the range and prices.When I finally got to place an order, the dispatch, tracking and delivery were fine.The product itself and manual are excellent.The support for queries cost that last star. Possibly a language problem as neither agent was a native English speaker.;GB;Positive;Positive;Positive;Positive
63d161554b01fb3f548cc54f;0.0;1.0;0.0;0.0;0.1594567745923996;0.7205602526664734;0.11998293548822403;63d161554b01fb3f548cc54f;Parfait;2023-01-24;5;Parfait, rapide et de qualité;FR;Neutral;Neutral;Neutral;Positive
63d3794a9b64b1bdaf44633d;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63d3794a9b64b1bdaf44633d;Good price and quick delivery;2023-01-23;5;;SE;Neutral;Neutral;Neutral;Positive
63da16049b64b1bdaf4924a4;0.0;0.58;0.42;0.4404;0.004926435183733702;0.089814193546772;0.9052594304084778;63da16049b64b1bdaf4924a4;Fast delivery;2023-01-23;5;Fast delivery, and good product.;SE;Positive;Positive;Positive;Positive
63c970ac4b01fb3f5486f475;0.03;0.838;0.132;0.9645;0.026087120175361633;0.09416113793849945;0.8797517418861389;63c970ac4b01fb3f5486f475;Outstanding experience so far;2023-01-19;5;Outstanding experience so far. I’m not sure why this company has gotten so many negative reviews, I have found them to be fantastic. After buying a hot tub off them 12 months ago, there was a slight tear in it. I contacted their support, they replied the same day and told me they have a lifetime warranty for it and I could send it away to be repaired. They sent someone to pick it up from my house and all, all that had to be done was box it up. After this, they discovered the hole could not be repaired and offered a brand new hot tub which we accepted. I now have tracking details for the new hot tub which is in transit on its way to us. I will update this review when I have received the replacement. Their customer service has been impeccable, very quick and extremely helpful. I have mainly dealt with chrissie woods. I was also impressed with how willing they were to fulfil their side of the agreement for the warranty. UPDATE: got the new replacement hot tub and it was perfect!!;IE;Positive;Positive;Positive;Positive
641f5cf28ed8c2a1ed966205;0.053;0.725;0.222;0.8271;0.18222765624523163;0.3644925057888031;0.45327985286712646;641f5cf28ed8c2a1ed966205;Tried to repair airmat at no cost;2023-01-12;5;I bought an airmat that after 30days it was leaking air. Expondo staff took care of trying to fix the leak and when it was not possible, they replaced the airmat without cost for me. Excellent customer care;BE;Positive;Positive;Positive;Positive
63c133054d0773066a36b417;0.267;0.653;0.08;-0.7429;0.9494804739952087;0.045807018876075745;0.004712587222456932;63c133054d0773066a36b417;Don't believe their guarantee - SCAM;2023-01-12;1;Don't believe their guarantee! You will never be able to claim it. They will STALL you for ever and never fix the problem.This is definitely a SCAM.;BE;Negative;Negative;Positive;Negative
63bffafc4d0773066a35ac93;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63bffafc4d0773066a35ac93;Just very fast and very good!;2023-01-11;5;;NL;Neutral;Neutral;Neutral;Positive
63d27ed89b64b1bdaf43a857;0.134;0.745;0.12;-0.1594;0.06530643999576569;0.16822147369384766;0.7664721012115479;63d27ed89b64b1bdaf43a857;Excelent product and customer service;2023-01-07;5;Used expondo.ie for the first time to purchase a digital weighing scales.For a refurbshed product it still looked like new and was very high quality.A true test of a company is when things go wrong. In this case there were mounting clips missing from the package. Customer service remedied this matter immediately and sent out replacements.  Then through no fault of expondo, the package was delivered to the wrong building.  Customer service were again very good. They promptly provided proof of delivery which helped me track down the missing package.  Very happy with the product and after sales customer service;IE;Positive;Negative;Positive;Positive
63b48dfd4d0773066a2cfaa6;0.0;0.0;0.0;0.0;0.25829431414604187;0.4512723982334137;0.2904333174228668;63b48dfd4d0773066a2cfaa6;Very good service;2023-01-02;5;;PL;Neutral;Neutral;Neutral;Positive
63aadb294d0773066a261e31;0.345;0.282;0.373;0.101;0.0030439337715506554;0.03781707584857941;0.9591389298439026;63aadb294d0773066a261e31;No problems;2022-12-26;5;No problems. Good communication.Warranty works also very well.;NL;Positive;Positive;Positive;Positive
63dadccc4b01fb3f54940a6f;0.406;0.594;0.0;-0.9471;0.9595784544944763;0.035975292325019836;0.004446218255907297;63dadccc4b01fb3f54940a6f;Bad online shop and poor service! !!;2022-12-22;1;Unfortunately  this is very bad online shop which sale low quality product plus worst post sale service! Stay away!!!All accurate , so no need contact me to remove this review!;GB;Negative;Negative;Negative;Negative
63de8df89b64b1bdaf4d0501;0.032;0.867;0.101;0.5849;0.033609069883823395;0.19341051578521729;0.7729804515838623;63de8df89b64b1bdaf4d0501;Vegetable cutter;2022-12-22;5;I gave it 5 stars for its ease of use, though I did bend the centre blade the first time I used it, so I swapped it with one from the outside, If you want a new  blade it will cost over £70 for the complete blade holder, apart from that its very easy to use and saves you a lot of time, it's a pity that you cannot buy induvial blades;GB;Positive;Positive;Positive;Positive
63a4f5af4d0773066a22bf7b;0.0;0.757;0.243;0.8514;0.001263706712052226;0.007596502546221018;0.991139829158783;63a4f5af4d0773066a22bf7b;Very Happy Customer;2022-12-21;5;The item was purchased as a second and arrived a couple of days early. It looks and functions like it was brand new. I am really happy with my purchase and I highly recommend this company;IE;Positive;Positive;Positive;Positive
63a1f2012338b6d417a1f9d1;0.0;0.759;0.241;0.2263;0.008298899047076702;0.5764922499656677;0.4152088165283203;63a1f2012338b6d417a1f9d1;okay;2022-12-19;5;okay an will be a partner fore my;DK;Neutral;Positive;Positive;Positive
63a1e30a2338b6d417a1e416;0.167;0.679;0.154;-0.0516;0.9367707967758179;0.06068222224712372;0.002547045238316059;63a1e30a2338b6d417a1e416;Due to their fault;2022-12-19;1;Due to their fault, I do not receive the product in the promised time.;NL;Negative;Negative;Negative;Negative
63a021782338b6d417a02109;0.0;0.633;0.367;0.4404;0.0060431635938584805;0.07735127955675125;0.916605532169342;63a021782338b6d417a02109;Good customers service and smooth…;2022-12-18;5;Good customers service and smooth delivery.;DK;Positive;Positive;Positive;Positive
639dfee9eb0ad848990e796e;0.0;0.589;0.411;0.54;0.0019889287650585175;0.03244102746248245;0.9655700325965881;639dfee9eb0ad848990e796e;Perfect;2022-12-16;5;It is in very good quality!;NL;Positive;Positive;Positive;Positive
639d7dedeb0ad848990dfb29;0.0;0.408;0.592;0.8271;0.002848278731107712;0.050807904452085495;0.9463437795639038;639d7dedeb0ad848990dfb29;clear and easy purchase;2022-12-14;5;Good discount, clear and user friendly platform, fast delivery;DE;Positive;Positive;Positive;Positive
639d7d5bd075435bd8ded454;0.0;0.622;0.378;0.8442;0.0028010571841150522;0.018716298043727875;0.9784826636314392;639d7d5bd075435bd8ded454;I have bought Christmas gift;2022-12-14;5;I have bought Christmas gift. It was delivered in time, very quickly. Speed, reliability, quality. Perfect service. Thank you.;CZ;Positive;Positive;Positive;Positive
63a8193c2338b6d417a6995c;0.0;1.0;0.0;0.0;0.008240418508648872;0.35070985555648804;0.6410497426986694;63a8193c2338b6d417a6995c;Quick reply to inquiries;2022-12-12;5;Quick reply to inquiries. Fast delivery.;HU;Positive;Neutral;Positive;Positive
63a20c632338b6d417a21d48;0.042;0.746;0.212;0.7731;0.015204454772174358;0.09712028503417969;0.8876752853393555;63a20c632338b6d417a21d48;customer service;2022-12-07;5;this is hard time for all of us. still when i ring to the office every time every time customer service was very helpfull .very kind. many thanks. hossain;GB;Positive;Positive;Positive;Positive
639df97beb0ad848990e73cc;0.043;0.806;0.151;0.7096;0.8458831310272217;0.140066459774971;0.014050361700356007;639df97beb0ad848990e73cc;Shady..;2022-12-04;1;This company promise free delivery in Portugal.. but when you ask for delivery to the island of Madeira , which by law cannot be excempt from free deliveries in Portugal.. this company cancels your order.. if youwrite about this on their facebook , they delete your comments.. they seem shady..;PT;Negative;Positive;Positive;Negative
63c933382338b6d417bec199;0.422;0.578;0.0;-0.6571;0.9770084023475647;0.020544668659567833;0.002446866827085614;63c933382338b6d417bec199;Very-very bad company;2022-12-01;1;Very-very bad company. Do not order anything!!!;HU;Negative;Negative;Negative;Negative
